movie_id,name,star_id,star_url
7873,史考特史佩爾(Scott Speer),,
7866,安東尼魯索(Anthony Russo),,
7866,喬羅素(Joe Russo),,
7871,布萊德柏德(Brad Bird),454.0,https://movies.yahoo.com.tw/name_main/454
7872,瑞奇摩爾(Rich Moore),,
7877,丹巴隆(Dan Baron),42366.0,https://movies.yahoo.com.tw/name_main/42366
7880,詹姆士馬許(James Marsh),,
7883,武內英樹,,
7885,勞勃馬歇爾(Rob Marshall),,
7886,Nicolas Silhol,,
7889,傑夫瓦德洛(Jeff Wadlow),,
7887,馬克福斯特(Marc Forester),,
7459,泰勒馬克林泰爾(Tyler MacIntyre),41608.0,https://movies.yahoo.com.tw/name_main/41608
7892,史蒂芬索德柏(Steven Soderbergh),245.0,https://movies.yahoo.com.tw/name_main/245
7890,河浪榮作,,
7913,志水淳兒,,
7895,崔維斯札雷維尼(Travis Zariwny),,
7902,法蘭西斯李(Francis Lee),,
7903,鄭凡植(JUNG Bum-shik),,
7906,萊絲波丹斯基(Laís Bodanzky),,
7901,林順禮,,
7908,蕾貝卡福瓊(Rebekah Fortune),,
7911,許宗昊,,
7914,李昌熙,,
7917,房秀吟,,
7922,薩德杜埃希(Ziad Doueiri),9707.0,https://movies.yahoo.com.tw/name_main/9707
7920,湯姆沃爾夫(Tom Volf),42459.0,https://movies.yahoo.com.tw/name_main/42459
7924,瀨瀨敬久,,
7935,松村真吾,,
7938,安妮華達(Agnès Varda),4031.0,https://movies.yahoo.com.tw/name_main/4031
7941,保羅維爾奇(Paolo Virzi),8096.0,https://movies.yahoo.com.tw/name_main/8096
7945,約翰尼斯羅勃茲(Johannes Roberts),6485.0,https://movies.yahoo.com.tw/name_main/6485
7926,菲力普巴柏沙(Fellipe Barbosa),,
7929,朗嘉諾尼歐尼(Rungano Nyoni),,
7932,艾曼紐葛哈(Emmanuel Gras),,
7943,托比亞斯諾雷(Tobias Nölle),42488.0,https://movies.yahoo.com.tw/name_main/42488
7948,安德魯爾文(Andrew Erwin),42497.0,https://movies.yahoo.com.tw/name_main/42497
7948,強爾文(Jon Erwin),42499.0,https://movies.yahoo.com.tw/name_main/42499
1408,奉俊昊(BONG Joon-ho),,
7950,羅泓軫,,
7698,米基安哲維華斯(Miguel Ángel Vivas),,
7397,伏原健之,,
7959,竹中直人(Naoto Takenaka),192.0,https://movies.yahoo.com.tw/name_main/192
7957,五十嵐卓哉,,
7962,連奕琦(Lien Yi-Chi),7139.0,https://movies.yahoo.com.tw/name_main/7139
7963,大衛葉茨(David Yates),,
7353,安吉拉羅賓森(Angela Robinson),,
7965,保羅弗蘭奇(Paolo Franchi),,
7967,納迪爾穆奈許(Nadir Moknèche),,
7968,西維歐索迪尼(Silvio Soldini),,
7972,洪昌彪,,
7971,阿曼多伊安努奇(Armando Iannucci),,
7643,是枝裕和(Hirokazu Koreeda),195.0,https://movies.yahoo.com.tw/name_main/195
7974,柯諾穆恩德秋(Mundrucz l Mundruczo),7799.0,https://movies.yahoo.com.tw/name_main/7799
7976,秋昌旼,,
7994,小林勇貴,,
7979,諾伯特凱爾(Norbert Keil),,
7981,吉安卡洛伊坡托(Giancarlo Esposito),,
7984,李奧謝爾曼(Leo Scherman),,
7987,羅貝托聖塞巴斯提安(Roberto San Sebastián),,
7989,葛拉罕史奇普(Graham Skipper),,
7991,麥特史特茲(Matt Stuertz),,
7667,安德烈華依達(Andrzej Wajda),,
7586,周子陽,41843.0,https://movies.yahoo.com.tw/name_main/41843
7995,愛德華多法爾柯納(Edoardo Maria Falcone),,
7491,約翰舒恩菲德(John Scheinfeld),,
6906,史蒂芬凱亞(Stephen Kijak),,
7996,理查戴爾(Richard Dale),42600.0,https://movies.yahoo.com.tw/name_main/42600
7996,彼得韋柏(Peter Webber),42604.0,https://movies.yahoo.com.tw/name_main/42604
7996,范立欣(Lixin Fan),42603.0,https://movies.yahoo.com.tw/name_main/42603
7998,布萊德安德森(Brad Anderson),,
7573,阿基郭利斯馬基(Aki Kaurismäki),,
8000,韋納潘索(Werner Penzel),,
8005,瀧田洋二郎,,
8013,弗蘭切絲卡柯曼西尼(Francesca Comencini),42635.0,https://movies.yahoo.com.tw/name_main/42635
8007,約翰卡麥隆米契爾(John Cameron Mitchell),6500.0,https://movies.yahoo.com.tw/name_main/6500
8010,邁克紐威爾(Mike Newell),7718.0,https://movies.yahoo.com.tw/name_main/7718
8002,艾利羅斯(Eli Roth),,
8015,珍妮佛尼爾森(Jennifer Yuh Nelson),,
8021,史考特莫西爾(Scott Mosier),,
8021,亞羅錢尼(Yarrow Cheney),,
8024,傑森萊特曼(Jason Reitman),6242.0,https://movies.yahoo.com.tw/name_main/6242
8025,李建興,,
8025,八木晃,,
8027,亞瑞阿斯特(Ari Aster),42673.0,https://movies.yahoo.com.tw/name_main/42673
8030,福田雄一,,
7536,白石和彌(Kazuya Shiraishi),6842.0,https://movies.yahoo.com.tw/name_main/6842
7620,伍迪艾倫(Woody Allen),1318.0,https://movies.yahoo.com.tw/name_main/1318
8032,奧利維阿雅什維達爾(Olivier Ayache-Vidal),,
8034,賽佛薛蘭茲(Sevé Schelenz),,
8036,喬畢格斯(Joe Begos),,
8037,萊恩葛瑞格里菲利浦(Ryan Gregory Phillips),,
8041,谷口悟朗,,
8046,范恩史坦(Vaughn Stein),42718.0,https://movies.yahoo.com.tw/name_main/42718
8044,札維耶勒葛洪(Xavier Legrand),,
8051,烏吉斯瓦勒特(Ugis Olte),,
8051,莫頓托拉維克(Morten Traavik),,
8048,派翠希歐瓦拉達瑞斯(Patricio Valladares),,
8052,李納洛夫(Lennart Ruff),42739.0,https://movies.yahoo.com.tw/name_main/42739
8056,羅倫泰拉德(Laurent Tirard),7052.0,https://movies.yahoo.com.tw/name_main/7052
8058,李東恩,42745.0,https://movies.yahoo.com.tw/name_main/42745
8068,傑瑞德柯恩(Jared Cohn),,
8063,山繆蓋利(Samuel Galli),,
8065,亞當埃及莫堤爾(Adam Egypt Mortimer),,
8059,蕾貝卡福瓊(Rebekah Fortune),42440.0,https://movies.yahoo.com.tw/name_main/42440
8062,傑瑞德麥莫瑞(Gerard McMurray),,
8061,大衛克爾(David Kerr),,
8070,趙恩成,,
8073,李炳憲,,
8075,伊凡舒爾科夫斯基(Ivan Shurkhovetskiy),,
8075,山尼克費茲夫(Dzhanik Fayziev),,
8078,李韓昱,,
8080,鄭在恩,,
8083,亞伯托羅德里哥(Alberto Rodriguez),,
8083,納丘拉卡薩(Nacho La Casa),,
8084,三浦大輔,,
8086,亞努斯梅茲(Janus Metz),,
8089,李彦禧,,
7521,哈希德阿米(Rachid Hami),,
8092,瑟蓋洛茲尼察(Sergei LOZNITSA),8915.0,https://movies.yahoo.com.tw/name_main/8915
8094,瀧本智行,,
8097,王道南,,
8099,安邦,,
8038,廣原曉,,
8039,查揚諾布普拉寇,,
8039,捷拉馬里固(Jira Maligool),,
8104,武正晴(Masaharu Take),,
8102,立川讓,,
8105,麥克瑞福(Michael Radford),42857.0,https://movies.yahoo.com.tw/name_main/42857
8108,岩井俊二(Shunji Iwai),,
8111,今村昌平(Shohei Imamura),,
8112,細田守(Mamoru Hosoda),528.0,https://movies.yahoo.com.tw/name_main/528
8115,安德魯尼寇(Andrew Niccol),1011.0,https://movies.yahoo.com.tw/name_main/1011
8114,馬克西佛史坦(Marc Silverstein),,
8114,艾比康(Abby Kohn),,
8119,林冠慧,,
8121,安東尼法奎(Antoine Fuqua),,
8129,李東恩,42745.0,https://movies.yahoo.com.tw/name_main/42745
8138,傑夫托姆西奇(Jeff Tomsic),,
8141,伊莎貝庫謝(Isabel Coixet),,
8143,瀨瀨敬久,,
8135,亞倫霍瓦斯(Aaron Horvath),,
8135,彼得里達米切爾(Peter Rida Michail),,
8133,強托特陶(Jon Turteltaub),,
8136,朱浩偉(Jon Chu),,
8130,凱瑞寇克派屈克(Karey Kirkpatrick),,
8144,盧卡維奧托(Luca Viotto),,
8146,卡拉西蒙(Carla Simón),,
8147,拉維烏德沃(Ravi Udyawar),,
8158,徐克,,
8149,山田洋次(Yoji Yamada),111.0,https://movies.yahoo.com.tw/name_main/111
8150,馬克拉索(Mark Raso),,
8152,呂克賈蓋(Luc Jacquet),,
8153,李闘士男,,
8156,葛瑞格荒木(Gregg Araki),,
8164,奧力佛那卡契(Olivier Nakache),8033.0,https://movies.yahoo.com.tw/name_main/8033
8164,艾力克多倫達諾(Eric Toledano),5507.0,https://movies.yahoo.com.tw/name_main/5507
8159,洪常秀(Hong Sang-soo),581.0,https://movies.yahoo.com.tw/name_main/581
8161,蕾歐娜瑟哈艾兒(Léonor Serraille),,
8166,高橋涉,,
8168,布萊恩奧麥利(Brian O'Malley),,
8169,海蓮娜塔柏納(Helena Taberna),,
8171,喬林區(Joe Lynch),,
8174,弗拉基米爾博爾特科(Vladimir Bortko),,
8175,札克瑞阿德勒(Zackary Adler),,
8176,維克多馬修(Victor Mathieu),,
8179,張志強,,
8181,賽吉波宗(Serge Bozon),43006.0,https://movies.yahoo.com.tw/name_main/43006
8184,林明謙,,
8189,三池崇史(Takashi Miike),9224.0,https://movies.yahoo.com.tw/name_main/9224
8192,斯蒂法諾索利瑪(Stefano Sollima),43016.0,https://movies.yahoo.com.tw/name_main/43016
8188,維塔亞東俞揚(Wittaya ThongYuyong),,
8186,尹鍾彬(Jong-bin Yun),,
7462,米歇爾阿威納維奇(Michel Hazanavicius ),,
8195,蕭雅全,13526.0,https://movies.yahoo.com.tw/name_main/13526
8198,史蒂芬C米勒(Steven C. Miller),9149.0,https://movies.yahoo.com.tw/name_main/9149
8200,費德瑞克魏斯曼(Frederick Wiseman),,
8202,法蘭克艾根錫(Franck Ekinci),,
8202,克里斯提安戴士馬(Christian Desmares),,
8203,李海暎,,
8207,肯史科特(Ken Scott),,
8205,是枝裕和(Hirokazu Koreeda),195.0,https://movies.yahoo.com.tw/name_main/195
8211,賈斯汀班森(Justin Benson),,
8211,亞倫穆赫德(Aaron Moorhead),,
8214,佐藤信介(Shinsuke Sato),,
8208,歐帕克(Ol Parker),,
8209,本廣克行,,
8219,丹妮絲坎澤艾胡芬(Deniz Gamze Erguven),5270.0,https://movies.yahoo.com.tw/name_main/5270
8217,彼得艾特吉(Peter Ettedgui),,
8215,凱特諾伐克(Kate Novak),43061.0,https://movies.yahoo.com.tw/name_main/43061
