genre_id,genre_url,movie_id,name
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7772,劇情
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7772,喜劇
12.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=12,7402,動畫
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7776,劇情
6.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=06,7776,犯罪
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7776,懸疑/驚悚
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7764,動作
2.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=02,7764,冒險
3.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=03,7764,科幻
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7764,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7785,劇情
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7785,懸疑/驚悚
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7792,懸疑/驚悚
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7550,動作
2.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=02,7550,冒險
3.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=03,7550,科幻
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7690,動作
2.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=02,7690,冒險
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7690,劇情
10.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=10,7449,愛情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7449,劇情
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7449,喜劇
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7758,動作
3.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=03,7758,科幻
10.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=10,7773,愛情
14.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=14,7773,音樂/歌舞
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7773,劇情
12.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=12,7508,動畫
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7508,喜劇
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7767,動作
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7767,劇情
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7803,動作
3.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=03,7803,科幻
7.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=07,7803,恐怖
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7803,懸疑/驚悚
2.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=02,7631,冒險
3.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=03,7631,科幻
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7631,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7388,劇情
6.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=06,7388,犯罪
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7388,懸疑/驚悚
7.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=07,7473,恐怖
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7473,懸疑/驚悚
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7652,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7657,劇情
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7657,喜劇
